Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes,enrichr
Wnt Signaling Pathway WP403,1/60,0.8459638680155305,1,0,0,0.5437737901033171,0.09096173436078211,FZD5,WikiPathways 2019 Mouse
Wnt Signaling Pathway NetPath WP539,2/108,0.8476974664541475,1,0,0,0.6041931001147967,0.09983171294880844,FZD5;RAF1,WikiPathways 2019 Mouse
Myometrial Relaxation and Contraction Pathways WP385,3/153,0.8518679992259662,1,0,0,0.6397338707097847,0.10256449773965642,GSTO1;ITPR2;ETS2,WikiPathways 2019 Mouse
Endochondral Ossification WP1270,1/62,0.8552892450306926,1,0,0,0.5262327000999842,0.08225836392876196,ENPP1,WikiPathways 2019 Mouse
Peptide GPCRs WP234,1/71,0.8907506491391594,1,0,0,0.45952714656618343,0.053163038274353876,GCAT,WikiPathways 2019 Mouse
Apoptosis WP1254,1/81,0.9200704414897236,1,0,0,0.4027954000765311,0.033554888942656264,PIK3R1,WikiPathways 2019 Mouse
G Protein Signaling Pathways WP232,1/92,0.9433308969124037,1,0,0,0.35463508050216325,0.02068875799513067,AKAP9,WikiPathways 2019 Mouse
Wnt Signaling Pathway and Pluripotency WP723,1/97,0.9515350335290225,1,0,0,0.336354921713392,0.016709700025379047,FZD5,WikiPathways 2019 Mouse
Spinal Cord Injury WP2432,1/99,0.9544743827608501,1,0,0,0.32955987278988913,0.015355669109427036,ARG1,WikiPathways 2019 Mouse
Integrin-mediated Cell Adhesion WP6,1/100,0.955876617301041,1,0,0,0.3262642740619902,0.014723143771764991,RAF1,WikiPathways 2019 Mouse
Neural Crest Differentiation WP2074,1/101,0.9572357274704655,1,0,0,0.3230339347148418,0.01411839150578602,GJB1,WikiPathways 2019 Mouse
mRNA processing WP310,8/457,0.9716816028411805,1,0,0,0.5711409611588449,0.016407221950436795,RBM47;GGCX;PCBP2;ACO1;MRPL23;PPARGC1A;CFB;MRM3,WikiPathways 2019 Mouse
PluriNetWork WP1763,4/292,0.9800483598908648,1,0,0,0.4469373617287537,0.009007290311569428,NR5A2;IRS1;RAF1;CERS2,WikiPathways 2019 Mouse
Chemokine signaling pathway WP2292,2/190,0.9814566073548664,1,0,0,0.3434360779599897,0.006428256815681967,PIK3R1;RAF1,WikiPathways 2019 Mouse
"GPCRs, Other WP41",1/155,0.9921225120508573,1,0,0,0.21049308003999367,0.00166472225890655,FZD5,WikiPathways 2019 Mouse
Odorant GPCRs WP1397,1/189,0.9972899314533907,1,0,0,0.17262660003279903,4.6846499228554267e-4,ADGRG6,WikiPathways 2019 Mouse
Non-odorant GPCRs WP1396,2/267,0.9977779303461306,1,0,0,0.2443927146531762,5.43661886094452e-4,FZD5;GCGR,WikiPathways 2019 Mouse
"GPCRs, Class A Rhodopsin-like WP189",1/228,0.999203404136464,1,0,0,0.14309836581666235,1.1403699301950235e-4,GCAT,WikiPathways 2019 Mouse
